trait_pair	chr	region	start	end	n_snps	eigen_cut	h2_trait1	h2_trait2	local_covariance	local_rg	rg_lower	rg_upper	p	AMD	POAG	RE	bivariate_interpretable	pair_fdr	global_fdr	direction	warning
POAG-RE	1	48	55727195	56798123	550	0.99	0.0	0.0						0.999999619538993	0.999999398438329	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	49	56799799	57529551	362	0.99	0.0002904788213214	0.0						0.233400632362848	0.0	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	49	56799799	57529551	362	0.99	0.0002904788213214	0.0						0.233400632362848	0.0	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	49	56799799	57529551	362	0.99	0.0	0.0						0.233400632362848	0.0	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	50	57529790	58387094	472	0.99	0.0003833597755014	0.0						0.223951651032026	0.999999619538993	0.999997364088826	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	50	57529790	58387094	472	0.99	0.0003833597755014	0.0						0.223951651032026	0.999999619538993	0.999997364088826	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	50	57529790	58387094	472	0.99	0.0	0.0						0.223951651032026	0.999999619538993	0.999997364088826	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	51	58387807	59883358	730	0.99	0.0	0.0						0.999999239077987	0.999998993394793	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	51	58387807	59883358	730	0.99	0.0	0.0						0.999999239077987	0.999998993394793	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	51	58387807	59883358	730	0.99	0.0	0.0						0.999999239077987	0.999998993394793	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	52	59891290	61376228	555	0.99	0.0001517859705799	0.000431975826828	-0.0002560622388056	-1.0	-1.0	0.371537153715372	0.138512462547045	0.665922842101836	0.0905996616478256	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	52	59891290	61376228	555	0.99	0.0001517859705799	0.0						0.665922842101836	0.0905996616478256	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	52	59891290	61376228	555	0.99	0.000431975826828	0.0						0.665922842101836	0.0905996616478256	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	53	61382409	62774288	611	0.99	0.0008010626762015	0.0						0.007878986159248	0.0	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	53	61382409	62774288	611	0.99	0.0008010626762015	0.0						0.007878986159248	0.0	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	53	61382409	62774288	611	0.99	0.0	0.0						0.007878986159248	0.0	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	54	62782503	64343627	640	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	54	62782503	64343627	640	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	54	62782503	64343627	640	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	55	64345659	65892888	647	0.99	0.0	0.0001584665991421						0.999999461946885	0.394752427924139	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	55	64345659	65892888	647	0.99	0.0	0.0						0.999999461946885	0.394752427924139	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	55	64345659	65892888	647	0.99	0.0001584665991421	0.0						0.999999461946885	0.394752427924139	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	56	65894342	66776954	344	0.99	0.0	0.0						0.0	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	56	65894342	66776954	344	0.99	0.0	0.0						0.0	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	56	65894342	66776954	344	0.99	0.0	0.0						0.0	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	57	66778275	67760140	528	0.99	0.0002230763266773	2.58535235593493e-05	-7.5942801286799e-05	-1.0	-1.0	0.591759175917592	0.138899829538154	0.0	0.811844361746107	0.999999341022206	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	57	66778275	67760140	528	0.99	0.0002230763266773	0.0						0.0	0.811844361746107	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	57	66778275	67760140	528	0.99	2.58535235593493e-05	0.0						0.0	0.811844361746107	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	58	67769006	68631792	407	0.99	0.000453942681357	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	58	67769006	68631792	407	0.99	0.000453942681357	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	58	67769006	68631792	407	0.99	0.0	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	59	68634642	69435479	269	0.99	0.0005094118297904	0.0004541825988227	-8.03662004587892e-05	-0.167116711671167	-0.954395439543955	0.71017101710171	0.741723870649988	0.0782277811746479	0.0691617504385796	0.999998682044413	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	59	68634642	69435479	269	0.99	0.0005094118297904	0.0						0.0782277811746479	0.0691617504385796	0.999998682044413	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	59	68634642	69435479	269	0.99	0.0004541825988227	0.0						0.0782277811746479	0.0691617504385796	0.999998682044413	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	60	69442664	70992015	510	0.99	0.0	0.0						0.0	0.999999149263327	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	60	69442664	70992015	510	0.99	0.0	0.0						0.0	0.999999149263327	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	60	69442664	70992015	510	0.99	0.0	0.0						0.0	0.999999149263327	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	61	70993695	72512391	485	0.99	0.0001140399106788	6.18266622644296e-05	-8.39684883882308e-05	-1.0	-1.0	0.715571557155715	0.183670584870182	0.349463948869413	0.703648674427295	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	61	70993695	72512391	485	0.99	0.0001140399106788	0.0						0.349463948869413	0.703648674427295	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	61	70993695	72512391	485	0.99	6.18266622644296e-05	0.0						0.349463948869413	0.703648674427295	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	62	72515717	73989854	328	0.99	0.0002422810649958	0.0						0.0	0.999999809769497	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	62	72515717	73989854	328	0.99	0.0002422810649958	0.0						0.0	0.999999809769497	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	62	72515717	73989854	328	0.99	0.0	0.0						0.0	0.999999809769497	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	63	73993804	75127372	359	0.99	0.0	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	63	73993804	75127372	359	0.99	0.0	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	63	73993804	75127372	359	0.99	0.0	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	64	75138762	76094234	342	0.99	0.0003815435018139	0.0						0.0392301524545177	0.999999730973442	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	64	75138762	76094234	342	0.99	0.0003815435018139	0.0						0.0392301524545177	0.999999730973442	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	64	75138762	76094234	342	0.99	0.0	0.0						0.0392301524545177	0.999999730973442	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	65	76105757	76976522	399	0.99	0.0001293210276106	0.0						0.454855873093396	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	65	76105757	76976522	399	0.99	0.0001293210276106	0.0						0.454855873093396	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	65	76105757	76976522	399	0.99	0.0	0.0						0.454855873093396	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	66	76978477	77889505	423	0.99	0.0	0.0						0.0	0.999999341022206	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	66	76978477	77889505	423	0.99	0.0	0.0						0.0	0.999999341022206	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	66	76978477	77889505	423	0.99	0.0	0.0						0.0	0.999999341022206	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	67	77895517	79065052	330	0.99	0.0	0.0						0.999999619538993	0.999999341022206	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	67	77895517	79065052	330	0.99	0.0	0.0						0.999999619538993	0.999999341022206	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	67	77895517	79065052	330	0.99	0.0	0.0						0.999999619538993	0.999999341022206	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	68	79067549	80087456	374	0.99	0.0002206609348485	0.0						0.428035869838619	0.999998454560086	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	68	79067549	80087456	374	0.99	0.0002206609348485	0.0						0.428035869838619	0.999998454560086	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	68	79067549	80087456	374	0.99	0.0	0.0						0.428035869838619	0.999998454560086	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	69	80101805	80772071	271	0.99	0.0	0.0						0.0	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	69	80101805	80772071	271	0.99	0.0	0.0						0.0	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	69	80101805	80772071	271	0.99	0.0	0.0						0.0	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	70	80782665	82120122	579	0.99	0.0	0.0						0.999999341022206	0.999999461946885	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	70	80782665	82120122	579	0.99	0.0	0.0						0.999999341022206	0.999999461946885	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	70	80782665	82120122	579	0.99	0.0	0.0						0.999999341022206	0.999999461946885	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	71	82123485	83461181	579	0.99	0.0	0.0001381779437321						0.999999341022206	0.460974588827046	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	71	82123485	83461181	579	0.99	0.0	0.0						0.999999341022206	0.460974588827046	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	71	82123485	83461181	579	0.99	0.0001381779437321	0.0						0.999999341022206	0.460974588827046	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	72	83464725	84723109	481	0.99	1.51040191501925e-05	0.0						0.917752685487261	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	72	83464725	84723109	481	0.99	1.51040191501925e-05	0.0						0.917752685487261	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	72	83464725	84723109	481	0.99	0.0	0.0						0.917752685487261	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	73	84728665	86014249	595	0.99	0.0003857898209631	3.10237160012919e-05	0.0001094012515547	1.0	-0.824382438243825	1.0	0.2122809003281	0.0675141689731951	0.820392403593317	0.999999461946885	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	73	84728665	86014249	595	0.99	0.0003857898209631	0.0						0.0675141689731951	0.820392403593317	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	73	84728665	86014249	595	0.99	3.10237160012919e-05	0.0						0.0675141689731951	0.820392403593317	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	74	86017278	86760937	335	0.99	6.80338508813506e-05	0.0002904967247223	7.7592115340224e-07	0.0055005500550055	-1.0	1.0	0.99444242302407	0.0	0.0284042884568224	0.0	True	0.99444242302407	0.99444242302407	POSITIVE_LOCAL_SHARING	
AMD-RE	1	74	86017278	86760937	335	0.99	6.80338508813506e-05	0.0						0.0	0.0284042884568224	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	74	86017278	86760937	335	0.99	0.0002904967247223	0.0						0.0	0.0284042884568224	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	75	86769951	87663215	311	0.99	0.0003890282117048	0.0						0.106131651384034	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	75	86769951	87663215	311	0.99	0.0003890282117048	0.0						0.106131651384034	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	75	86769951	87663215	311	0.99	0.0	0.0						0.106131651384034	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	76	87667705	88651771	384	0.99	0.000246443427392	0.0006637963967481	-0.0003078375203112	-0.761176117611761	-1.0	0.202720272027203	0.11781923980924	0.0	0.0089022310345918	0.0	True	0.52976204105362	0.5768886746814429	NEGATIVE_LOCAL_SHARING	
AMD-RE	1	76	87667705	88651771	384	0.99	0.000246443427392	0.0						0.0	0.0089022310345918	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	76	87667705	88651771	384	0.99	0.0006637963967481	0.0						0.0	0.0089022310345918	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	77	88657007	89748907	310	0.99	0.0004987568456123	9.97483925650583e-05	-0.000108680421762	-0.487348734873487	-1.0	0.728172817281728	0.419145855639836	0.0174264686544276	0.431001803652527	0.999999461946885	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	77	88657007	89748907	310	0.99	0.0004987568456123	0.0						0.0174264686544276	0.431001803652527	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	77	88657007	89748907	310	0.99	9.97483925650583e-05	0.0						0.0174264686544276	0.431001803652527	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	78	89759219	90940570	409	0.99	0.0001707786740616	0.0						0.0	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	78	89759219	90940570	409	0.99	0.0001707786740616	0.0						0.0	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	78	89759219	90940570	409	0.99	0.0	0.0						0.0	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	79	90943526	91867046	348	0.99	0.0006283175798022	0.0						0.0235920313886191	0.999999534032333	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	79	90943526	91867046	348	0.99	0.0006283175798022	0.0						0.0235920313886191	0.999999534032333	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	79	90943526	91867046	348	0.99	0.0	0.0						0.0235920313886191	0.999999534032333	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	80	91872374	92904381	441	0.99	0.0001733565062871	0.0002050341832461	-9.07127713537748e-05	-0.481148114811481	-1.0	1.0	0.687770080396529	0.592832050269279	0.0	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	80	91872374	92904381	441	0.99	0.0001733565062871	0.0						0.592832050269279	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	80	91872374	92904381	441	0.99	0.0002050341832461	0.0						0.592832050269279	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	81	92924057	94160787	307	0.99	0.0	0.0001029575955746						0.999999809769497	0.449696817148085	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	81	92924057	94160787	307	0.99	0.0	0.0						0.999999809769497	0.449696817148085	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	81	92924057	94160787	307	0.99	0.0001029575955746	0.0						0.999999809769497	0.449696817148085	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	82	94174519	95122518	426	0.99	0.0003779743033679	0.0						0.0437326580663913	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	82	94174519	95122518	426	0.99	0.0003779743033679	0.0						0.0437326580663913	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	82	94174519	95122518	426	0.99	0.0	0.0						0.0437326580663913	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	83	95123749	96146782	482	0.99	0.0001158907174347	5.12370141852661e-05	7.70577337659529e-05	1.0	-0.771377137713771	1.0	0.173463237352938	0.524833429802185	0.743734069315811	0.999999461946885	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	83	95123749	96146782	482	0.99	0.0001158907174347	0.0						0.524833429802185	0.743734069315811	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	83	95123749	96146782	482	0.99	5.12370141852661e-05	0.0						0.524833429802185	0.743734069315811	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	84	96151539	97720465	626	0.99	0.0	0.0						0.0	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	84	96151539	97720465	626	0.99	0.0	0.0						0.0	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	84	96151539	97720465	626	0.99	0.0	0.0						0.0	0.999999619538993	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	85	97721392	99424931	640	0.99	0.0	1.0408712424301e-05						0.0	0.934462547503008	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	85	97721392	99424931	640	0.99	0.0	0.0						0.0	0.934462547503008	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	85	97721392	99424931	640	0.99	1.0408712424301e-05	0.0						0.0	0.934462547503008	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	86	99425374	100268991	339	0.99	0.000365991745849	3.23709141396772e-05	0.0001088461638309	1.0	-1.0	1.0	0.407135550045601	0.13334450362011	0.81726046094127	0.0	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	86	99425374	100268991	339	0.99	0.000365991745849	0.0						0.13334450362011	0.81726046094127	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	86	99425374	100268991	339	0.99	3.23709141396772e-05	0.0						0.13334450362011	0.81726046094127	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	87	100271638	101188192	291	0.99	0.0001379302421402	0.0008847230032225	-0.0003493280092713	-1.0	-1.0	-0.157515751575157	0.028859348445142	0.608358683118413	0.0002477733646362	0.999999730973442	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	1	87	100271638	101188192	291	0.99	0.0001379302421402	0.0						0.608358683118413	0.0002477733646362	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	1	87	100271638	101188192	291	0.99	0.0008847230032225	0.0						0.608358683118413	0.0002477733646362	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	1	88	101198708	102417093	540	0.99	1.6262299828883e-05	0.0						0.935623139779984	0.999999619538993	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	1	88	101198708	102417093	540	0.99	1.6262299828883e-05	0.0						0.935623139779984	0.999999619538993	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
