trait	chr	region	start	end	n_snps	h2_local	se	p	likelihood_interval_lower	likelihood_interval_upper	warning	eligible_for_bivariate
AMD	2	163	179226290	180335921	390	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	2	164	180336583	181308939	465	0.0005051298689131		0.140314904647994				True
AMD	2	165	181310516	182305424	358	0.0001969322076948		0.279010953368296				True
AMD	2	166	182308352	183351622	352	0.0005013650870035		0.0438026916837916				True
AMD	2	167	183352830	184143715	290	0.0001917806910936		0.0				True
AMD	2	168	184159036	184863746	195	0.0007748959055222		0.019045869746826				True
AMD	2	169	184868938	186240504	378	7.40339337325144e-05		0.66061284945099				True
AMD	2	170	186249405	187496919	334	0.0002146585449332		0.421818282252179				True
AMD	2	171	187498107	188893936	349	5.84415876875955e-05		0.744126536210731				True
AMD	2	172	188896397	189882065	228	0.0001730269436926		0.0				True
AMD	2	173	189882720	191048278	271	0.0001585757933745		0.304966566964587				True
AMD	2	174	191051980	193031842	643	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	2	175	193035023	195299325	357	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	2	176	195300730	196442418	292	0.0001140397336002		0.664093600459577				True
AMD	2	177	196448961	198139103	540	0.0		0.0			nonpositive_local_h2	False
AMD	2	178	198142210	199646763	445	7.74291080164349e-05		0.648841874336671				True
AMD	2	179	199666111	201323885	427	0.0		0.0			nonpositive_local_h2	False
AMD	2	180	201329124	202501448	424	0.000607327275511		0.0				True
AMD	2	181	202509606	203636012	383	0.0		0.0			nonpositive_local_h2	False
AMD	2	182	203639839	205036596	377	4.72682199101332e-06		0.976573466991507				True
AMD	2	183	205041492	206814829	751	0.0		0.0			nonpositive_local_h2	False
AMD	2	184	206821290	207726297	356	0.0006067939791126		0.0				True
AMD	2	185	207732113	208671911	385	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	2	186	208684341	209936469	388	0.0		0.999999534032333			nonpositive_local_h2	False
AMD	2	187	209942078	210825251	260	0.0002026045717982		0.124400364831787				True
AMD	2	188	210845934	212508093	663	6.34780531452842e-05		0.83933015744498				True
AMD	2	189	212521325	213194322	305	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	2	190	213194405	214040425	360	0.0		0.0			nonpositive_local_h2	False
AMD	2	191	214047628	215001226	261	0.0		0.999997916129245			nonpositive_local_h2	False
AMD	2	192	215009358	215893773	342	0.000133937535821		0.281094063508691				True
AMD	2	193	215900087	217563445	696	0.0001196189303239		0.0				True
AMD	2	194	217567718	218392555	370	0.0003942223686388		0.179053041039366				True
AMD	2	195	218396778	219671598	469	0.0		0.0			nonpositive_local_h2	False
AMD	2	196	219681601	220770159	380	0.0006168479490905		0.0455185727214326				True
AMD	2	197	220771575	221442745	347	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	2	198	221445218	222325598	372	0.0012354426389613		0.0169475411513652				True
AMD	2	199	222330122	223353778	395	0.0		0.999999341022206			nonpositive_local_h2	False
AMD	2	200	223354153	224121118	334	0.0003156019265625		0.0890715055313359				True
AMD	2	201	224140247	224932899	261	3.29067239204725e-05		0.891943393520795				True
AMD	2	202	224939748	226242049	531	0.0013443459409138		0.0019400213856212				True
AMD	2	203	226243056	227557495	446	1.68937875703289e-05		0.945052671037926				True
AMD	2	204	227558266	228812298	561	0.0023807857746787		5.52022215646891e-05				True
AMD	2	205	228812878	229763919	309	4.06752489659445e-05		0.749908326484004				True
AMD	2	206	229765702	230538161	379	0.0002501832057231		0.320373975914197				True
AMD	2	207	230545220	231845762	578	0.0012026699433525		0.0087896620621153				True
AMD	2	208	231852394	233348647	472	0.0005649271083631		0.142046018359785				True
AMD	2	209	233360483	234114837	295	0.0001466544659233		0.0				True
AMD	2	210	234115337	234945105	565	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	2	211	234945784	235625587	354	3.76919570952128e-06		0.988004134904371				True
AMD	2	212	235626160	236275140	344	0.000280508699814		0.380384022609859				True
AMD	2	213	236279533	237183463	317	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	2	214	237198025	238179023	378	0.0		0.999999107739849			nonpositive_local_h2	False
AMD	2	215	238189371	238812164	315	3.53449909115071e-05		0.0				True
AMD	2	216	238815252	239632318	323	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	2	217	239636949	240323661	277	0.0003769436124962		0.15040809984309				True
AMD	2	218	240327863	241108545	389	0.0004853622650494		0.0				True
AMD	2	219	241113483	241905779	358	0.0		0.0			nonpositive_local_h2	False
AMD	2	220	241911027	242849135	294	0.0		0.999999398438329			nonpositive_local_h2	False
AMD	3	1	61044	792207	318	0.0		0.0			nonpositive_local_h2	False
AMD	3	2	800548	1428635	389	3.01826158622874e-05		0.8813784750957				True
AMD	3	3	1440124	2138078	474	0.0001000310595115		0.575113910353611				True
AMD	3	4	2141411	3126050	683	0.0006440638572384		0.0533164341419465				True
AMD	3	5	3128195	4108928	591	0.0004005456497443		0.0				True
AMD	3	6	4109700	4829732	397	0.0001266289366083		0.455242793713148				True
AMD	3	7	4837269	5493753	310	0.0003879346535528		0.0548305001502903				True
AMD	3	8	5497476	6420269	524	0.0002023625934231		0.0				True
AMD	3	9	6423912	7527372	544	9.40877515060939e-05		0.561391857507407				True
AMD	3	10	7529555	8664738	715	0.0		0.0			nonpositive_local_h2	False
AMD	3	11	8667896	9969328	677	0.0003512803194646		0.0				True
AMD	3	12	9972493	11217969	672	0.0005028402272737		0.248136819807714				True
AMD	3	13	11227460	11997514	306	0.0		0.999999239077987			nonpositive_local_h2	False
AMD	3	14	11998856	12857823	342	0.000642964166291		0.0315993419844676				True
AMD	3	15	12860988	14311273	664	0.0006624146801643		0.100719499831932				True
AMD	3	16	14318853	15147989	458	9.79791919057348e-05		0.0				True
AMD	3	17	15152062	16077847	301	0.0002099589746453		0.311289749961541				True
AMD	3	18	16084689	17181947	547	0.000476588475591		0.115915255962226				True
AMD	3	19	17182697	19027293	499	0.0		0.0			nonpositive_local_h2	False
AMD	3	20	19040447	20752492	551	0.0001694466961687		0.49641974866904				True
AMD	3	21	20754875	21789570	539	0.0003690447921201		0.247165365710198				True
AMD	3	22	21794174	22646735	522	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	23	22648091	23418587	280	0.0001335007164389		0.337608026505414				True
AMD	3	24	23426332	24269601	340	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	25	24270796	25515361	661	0.0002303583723606		0.37667375720435				True
AMD	3	26	25516922	26898495	518	0.0002160862366163		0.44034351839487				True
AMD	3	27	26905587	27614316	209	0.0		0.0			nonpositive_local_h2	False
AMD	3	28	27615796	28645278	358	0.0001309641757909		0.50697669283248				True
AMD	3	29	28650238	29876233	646	0.0003096276510637		0.0				True
AMD	3	30	29877387	31258586	616	0.0003066885530171		0.191510657344467				True
AMD	3	31	31273355	32378176	451	0.0001379123043678		0.0				True
AMD	3	32	32382748	33020035	190	6.93212916896755e-05		0.731132042440069				True
AMD	3	33	33024206	33991854	333	0.000248198298315		0.152800706611462				True
AMD	3	34	33997535	35003314	369	0.0001458624854047		0.449609578492106				True
AMD	3	35	35015022	35912089	316	5.17246027404477e-05		0.799933168223787				True
AMD	3	36	35932494	36830901	396	0.0001872722601589		0.0				True
AMD	3	37	36842884	38727614	691	0.0002050235800661		0.0				True
AMD	3	38	38730117	39604954	369	0.0006878670356722		0.177877823457269				True
AMD	3	39	39607256	40892119	356	0.0		0.0			nonpositive_local_h2	False
AMD	3	40	40899164	42298550	459	9.57700395854381e-05		0.827316171478692				True
AMD	3	41	42303037	44138031	652	0.0003907507652393		0.140782378321988				True
AMD	3	42	44147477	45843439	619	0.0008454634600917		0.0176256823921604				True
AMD	3	43	45844295	47582724	541	2.10765792928634e-05		0.877096339951682				True
AMD	3	44	47598663	50380661	681	0.0003257576425822		0.102636979316638				True
AMD	3	45	50388607	51936193	312	6.29477488663119e-05		0.538918424335821				True
AMD	3	46	52013883	54074534	751	0.0014969612685664		0.0030597024383151				True
AMD	3	47	54077256	54891599	402	0.0006022515758952		0.024061753902897				True
AMD	3	48	54894304	55615260	415	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	49	55624464	56949816	508	0.000353423516684		0.0658531563013499				True
AMD	3	50	56958358	58556841	613	0.0002439349464228		0.114226576229169				True
AMD	3	51	58560043	59996946	679	0.0004387506470423		0.226351366569248				True
AMD	3	52	59999690	60568253	497	0.0004604648855615		0.145816888465881				True
AMD	3	53	60571772	61273564	390	0.0		0.999999149263327			nonpositive_local_h2	False
AMD	3	54	61277745	62608121	610	3.95629270483181e-05		0.894241941598974				True
AMD	3	55	62611998	63670783	614	0.0007192024658355		0.0292174246387508				True
AMD	3	56	63672752	64658413	471	0.0003265298912588		0.0				True
AMD	3	57	64673815	65326224	410	0.0017024435978559		0.0001898070013519				True
AMD	3	58	65326802	66700959	478	0.0001260817074829		0.741285856087579				True
AMD	3	59	66703685	67454047	350	0.0		0.999996771681307			nonpositive_local_h2	False
AMD	3	60	67454918	68318256	261	0.0001949435183441		0.218451959839821				True
AMD	3	61	68320679	69784265	645	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	62	69787714	71215499	424	1.97457106605733e-05		0.904960128844486				True
AMD	3	63	71224429	72332608	545	0.0009793471408597		0.0171625058503697				True
AMD	3	64	72334772	73606063	517	0.0		0.999999239077987			nonpositive_local_h2	False
AMD	3	65	73612949	74380566	375	0.0		0.0			nonpositive_local_h2	False
AMD	3	66	74383222	75374095	279	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	67	75379085	76154453	92	0.0001923997849356		0.185868240788329				True
AMD	3	68	76163422	77507524	521	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	3	69	77509454	79021396	483	0.0002194846080616		0.300280673612298				True
AMD	3	70	79024541	80385552	321	0.0		0.999999534032333			nonpositive_local_h2	False
AMD	3	71	80393506	81428061	284	0.0		0.999999809769497			nonpositive_local_h2	False
AMD	3	72	81433234	82532568	298	2.04681483967114e-06		0.982329784800858				True
AMD	3	73	82538109	83515994	243	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	74	83532973	84696539	293	0.0003709115671052		0.101813187871119				True
AMD	3	75	84707940	85804321	318	0.0002245872148209		0.261836722407582				True
AMD	3	76	85811233	86660917	218	0.0		0.999999809769497			nonpositive_local_h2	False
AMD	3	77	86662155	87408634	233	0.0002637879112155		0.0				True
AMD	3	78	87417191	88365939	259	0.0004817554132922		0.105216455896326				True
AMD	3	79	88376106	89604774	349	0.0001630932165574		0.0				True
AMD	3	80	89616901	94248114	206	0.0		0.0			nonpositive_local_h2	False
AMD	3	81	94256654	95087271	199	0.000146644759816		0.0928520670459245				True
AMD	3	82	95094716	96054611	244	0.0		0.999999670511103			nonpositive_local_h2	False
AMD	3	83	96056259	97350763	184	0.0		0.999999809769497			nonpositive_local_h2	False
AMD	3	84	97356400	98212517	321	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	85	98215950	99041232	274	2.32136557629669e-05		0.888374297002687				True
AMD	3	86	99052147	100550650	519	0.0018756478063584		0.0				True
AMD	3	87	100558416	101906861	526	6.77349921907172e-05		0.727558956757267				True
AMD	3	88	101909291	103440905	399	0.0002128960795118		0.192229715711803				True
AMD	3	89	103450591	104112018	236	0.0004260825800541		0.0421840035725295				True
AMD	3	90	104121004	104878270	314	4.22959486578646e-05		0.767207255690126				True
AMD	3	91	104881936	106159984	444	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	92	106175524	107733600	518	3.03718797506345e-05		0.938589998713942				True
AMD	3	93	107737386	108637430	333	0.0		0.0			nonpositive_local_h2	False
AMD	3	94	108639119	109512762	272	3.49549379739551e-05		0.0				True
AMD	3	95	109524067	110934660	343	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	96	110938375	111692693	339	0.0		0.0			nonpositive_local_h2	False
AMD	3	97	111695124	112408401	303	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	98	112416937	113654705	437	0.0001708229985256		0.532326013036144				True
AMD	3	99	113657720	115649660	611	5.1786071416361e-05		0.0				True
AMD	3	100	115650402	116498380	370	0.0		0.0			nonpositive_local_h2	False
AMD	3	101	116498715	117239883	335	0.0003222897606215		0.187051575077546				True
AMD	3	102	117248700	118081025	296	0.0		0.0			nonpositive_local_h2	False
AMD	3	103	118089714	118902844	311	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	104	118903100	119758796	404	0.0		0.0			nonpositive_local_h2	False
AMD	3	105	119760168	120573295	311	5.87696238991355e-05		0.73630756316572				True
AMD	3	106	120575852	121361646	195	0.0		0.999999809769497			nonpositive_local_h2	False
AMD	3	107	121364236	122340626	403	2.61310304487029e-05		0.824434722744977				True
AMD	3	108	122341401	123516240	426	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	3	109	123526911	124820822	593	8.89324898010982e-06		0.0				True
AMD	3	110	124831414	125462329	226	0.0001831602144185		0.0				True
AMD	3	111	125477762	125992478	188	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	112	125993159	127494953	636	0.0003093482163607		0.0				True
AMD	3	113	127495915	129090995	462	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	114	129099946	130239724	324	0.0		0.0			nonpositive_local_h2	False
AMD	3	115	130243249	131372693	318	0.0		0.999999398438329			nonpositive_local_h2	False
AMD	3	116	131374802	132111524	426	0.0001649878783968		0.427178902985845				True
AMD	3	117	132124118	132916760	314	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	118	132925993	133718415	376	0.0011002357669352		0.0231974115585134				True
AMD	3	119	133718619	135288025	727	0.0009347800222863		0.0009407424203257				True
AMD	3	120	135289273	137372132	564	0.0004481307267604		0.0				True
AMD	3	121	137372151	138693471	371	0.0002145191063807		0.326018478050487				True
AMD	3	122	138696439	139827472	508	0.0001392997120009		0.55440398719916				True
AMD	3	123	139832777	141029860	489	0.0		0.999992953763552			nonpositive_local_h2	False
AMD	3	124	141039349	141896684	293	0.0008530140348185		0.0				True
AMD	3	125	141898980	142973077	402	0.0004273335970859		0.807937364399109				True
AMD	3	126	142976751	144407872	554	0.000168984903435		0.507259857231114				True
AMD	3	127	144409973	145209160	244	0.0		0.999999619538993			nonpositive_local_h2	False
AMD	3	128	145213484	145903426	284	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	129	145910430	147357799	485	0.0002750246104535		0.327587257043787				True
AMD	3	130	147361799	148637771	442	0.0001503472265051		0.0				True
AMD	3	131	148640368	149996703	555	0.0004351161128994		0.268494906237447				True
AMD	3	132	150004455	151131222	436	6.55310691563222e-05		0.754501179751591				True
AMD	3	133	151133737	151900719	287	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	134	151904190	153404708	515	0.000114345415452		0.0				True
AMD	3	135	153409421	155042640	498	8.19301072928074e-05		0.78450535619469				True
AMD	3	136	155046798	155924474	279	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	137	155932977	156789192	317	0.0		0.999999398438329			nonpositive_local_h2	False
AMD	3	138	156797648	157613783	338	0.0		0.0			nonpositive_local_h2	False
AMD	3	139	157633907	158459976	242	0.0		0.999999865486721			nonpositive_local_h2	False
AMD	3	140	158463046	159477493	363	0.0004173925571425		0.205926387276929				True
AMD	3	141	159486139	160580103	328	0.0003825670524199		0.0303353983205931				True
AMD	3	142	160588285	161613899	340	0.0001184819359463		0.494225178647832				True
AMD	3	143	161633104	162511139	386	2.83745091843013e-06		0.984846944953074				True
AMD	3	144	162626585	163250087	188	8.2863733947586e-05		0.297775811915704				True
AMD	3	145	163258818	164035915	258	0.0		0.999999865486721			nonpositive_local_h2	False
AMD	3	146	164037502	165040863	274	6.67620327227622e-05		0.675194496328951				True
AMD	3	147	165077292	165931222	226	0.0		0.999999670511103			nonpositive_local_h2	False
AMD	3	148	165936570	167117143	312	0.0		0.999999730973442			nonpositive_local_h2	False
AMD	3	149	167119945	168971231	582	0.0		0.99999579767083			nonpositive_local_h2	False
AMD	3	150	168972802	170172774	401	0.0		0.999999341022206			nonpositive_local_h2	False
AMD	3	151	170176173	171131640	369	0.0002749104579871		0.0				True
AMD	3	152	171135807	172004670	331	0.000241052595889		0.0				True
AMD	3	153	172011088	173410323	544	0.0		0.0			nonpositive_local_h2	False
AMD	3	154	173418466	174684649	501	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	3	155	174685535	175670278	418	0.0004613692684117		0.112276087611669				True
AMD	3	156	175672207	176925740	438	9.45580240336203e-05		0.625559890346266				True
AMD	3	157	176940408	178109218	375	0.0		0.999999461946885			nonpositive_local_h2	False
AMD	3	158	178115884	179350391	456	0.0		0.0			nonpositive_local_h2	False
AMD	3	159	179379602	181422854	498	0.0		0.99999451291333			nonpositive_local_h2	False
AMD	3	160	181426554	183200368	518	0.0002111501494657		0.576847565323701				True
AMD	3	161	183203289	184523185	590	0.0002923682868021		0.0				True
AMD	3	162	184525951	185709709	374	0.0		0.999991081455145			nonpositive_local_h2	False
AMD	3	163	185711599	186600420	406	0.0		0.0			nonpositive_local_h2	False
AMD	3	164	186609682	187923715	702	0.0012828431893199		0.0116761228461897				True
AMD	3	165	187940893	189450567	596	0.0002268070100009		0.48414687503755				True
